ustomer_id	first_name	last_name	email	address	address2	district	city	country	postal_code	phone	active	create_date
245	COURTNEY	DAY	COURTNEY.DAY@sakilacustomer.org	300 Junan Street		Kyonggi	Uijongbu	South Korea	81314	890289150158	1	2004-02-10 00:00:00
52	JULIE	SANCHEZ	JULIE.SANCHEZ@sakilacustomer.org	939 Probolinggo Loop		Galicia	A Corua (La Corua)	Spain	4166	680428310138	1	2004-07-09 00:00:00
293	MAE	FLETCHER	MAE.FLETCHER@sakilacustomer.org	44 Najafabad Way		Baskimaa	Donostia-San Sebastin	Spain	61391	96604821070	1	2004-02-09 00:00:00
394	CHRIS	BROTHERS	CHRIS.BROTHERS@sakilacustomer.org	331 Bydgoszcz Parkway		Asturia	Gijn	Spain	966	537374465982	1	2004-02-03 00:00:00
469	WESLEY	BULL	WESLEY.BULL@sakilacustomer.org	1469 Plock Lane		Galicia	Ourense (Orense)	Spain	95835	622884741180	1	2004-06-08 00:00:00
549	NELSON	CHRISTENSON	NELSON.CHRISTENSON@sakilacustomer.org	1764 Jalib al-Shuyukh Parkway		Galicia	Santiago de Compostela	Spain	77642	84794532510	1	2004-03-20 00:00:00
408	MANUEL	MURRELL	MANUEL.MURRELL@sakilacustomer.org	692 Amroha Drive		Northern	Jaffna	Sri Lanka	35575	359478883004	1	2004-12-08 00:00:00
395	JOHNNY	TURPIN	JOHNNY.TURPIN@sakilacustomer.org	1152 Citrus Heights Manor		al-Qadarif	al-Qadarif	Sudan	5239	765957414528	1	2004-11-04 00:00:00
50	DIANE	COLLINS	DIANE.COLLINS@sakilacustomer.org	115 Hidalgo Parkway		Khartum	Omdurman	Sudan	80168	307703950263	1	2004-09-02 00:00:00
66	JANICE	WARD	JANICE.WARD@sakilacustomer.org	1150 Kimchon Manor		Skne ln	Malm	Sweden	96109	663449333709	1	2004-01-10 00:00:00
61	KATHERINE	RIVERA	KATHERINE.RIVERA@sakilacustomer.org	915 Ponce Place		Basel-Stadt	Basel	Switzerland	83980	1395251317	1	2004-11-22 00:00:00
155	GAIL	KNIGHT	GAIL.KNIGHT@sakilacustomer.org	185 Novi Sad Place		Bern	Bern	Switzerland	41778	904253967161	1	2004-05-05 00:00:00
598	WADE	DELVALLE	WADE.DELVALLE@sakilacustomer.org	1331 Usak Boulevard		Vaud	Lausanne	Switzerland	61960	145308717464	1	2004-10-08 00:00:00
75	TAMMY	SANDERS	TAMMY.SANDERS@sakilacustomer.org	1551 Rampur Lane		Changhwa	Changhwa	Taiwan	72394	251164340471	1	2004-08-16 00:00:00
73	BEVERLY	BROOKS	BEVERLY.BROOKS@sakilacustomer.org	1947 Poos de Caldas Boulevard		Chiayi	Chiayi	Taiwan	60951	427454485876	1	2004-12-27 00:00:00
517	BRAD	MCCURDY	BRAD.MCCURDY@sakilacustomer.org	608 Birgunj Parkway		Taipei	Chungho	Taiwan	400	627425618482	1	2004-01-10 00:00:00
576	MORRIS	MCCARTER	MORRIS.MCCARTER@sakilacustomer.org	1568 Celaya Parkway		Kaohsiung	Fengshan	Taiwan	34750	278669994384	1	2004-06-04 00:00:00
348	ROGER	QUINTANILLA	ROGER.QUINTANILLA@sakilacustomer.org	381 Kabul Way		Taipei	Hsichuh	Taiwan	87272	55477302294	1	2004-07-26 00:00:00
30	MELISSA	KING	MELISSA.KING@sakilacustomer.org	1668 Anpolis Street		Taipei	Lungtan	Taiwan	50199	525255540978	1	2004-03-20 00:00:00
577	CLIFTON	MALCOLM	CLIFTON.MALCOLM@sakilacustomer.org	1489 Kakamigahara Lane		Taipei	Tanshui	Taiwan	98883	29341849811	1	2004-08-25 00:00:00
139	AMBER	DIXON	AMBER.DIXON@sakilacustomer.org	1029 Dzerzinsk Manor		Ynlin	Touliu	Taiwan	57519	33173584456	1	2004-12-10 00:00:00
586	KIRK	STCLAIR	KIRK.STCLAIR@sakilacustomer.org	1923 Stara Zagora Lane		Nantou	Tsaotun	Taiwan	95179	182178609211	1	2004-07-02 00:00:00
481	HERMAN	DEVORE	HERMAN.DEVORE@sakilacustomer.org	64 Korla Street		Mwanza	Mwanza	Tanzania	25145	510383179153	1	2004-10-22 00:00:00
190	YOLANDA	WEAVER	YOLANDA.WEAVER@sakilacustomer.org	605 Rio Claro Parkway		Tabora	Tabora	Tanzania	49348	352469351088	1	2004-01-01 00:00:00
220	CHARLENE	ALVAREZ	CHARLENE.ALVAREZ@sakilacustomer.org	1842 Luzinia Boulevard		Zanzibar West	Zanzibar	Tanzania	94420	706878974831	1	2004-03-25 00:00:00
390	SHAWN	HEATON	SHAWN.HEATON@sakilacustomer.org	1337 Mit Ghamr Avenue		Nakhon Sawan	Nakhon Sawan	Thailand	29810	175283210378	1	2004-05-16 00:00:00
42	CAROLYN	PEREZ	CAROLYN.PEREZ@sakilacustomer.org	1632 Bislig Avenue		Nonthaburi	Pak Kret	Thailand	61117	471675840679	1	2004-09-21 00:00:00
86	JACQUELINE	LONG	JACQUELINE.LONG@sakilacustomer.org	870 Ashqelon Loop		Songkhla	Songkhla	Thailand	84931	135117278909	1	2004-08-04 00:00:00
344	HENRY	BILLINGSLEY	HENRY.BILLINGSLEY@sakilacustomer.org	1516 Escobar Drive		Tongatapu	Nukualofa	Tonga	46069	64536069371	1	2004-02-13 00:00:00
335	GREGORY	MAULDIN	GREGORY.MAULDIN@sakilacustomer.org	507 Smolensk Loop		Sousse	Sousse	Tunisia	22971	80303246192	1	2004-07-20 00:00:00
327	LARRY	THRASHER	LARRY.THRASHER@sakilacustomer.org	663 Baha Blanca Parkway		Adana	Adana	Turkey	33463	834418779292	1	2004-11-21 00:00:00
366	BRANDON	HUEY	BRANDON.HUEY@sakilacustomer.org	1912 Emeishan Drive		Balikesir	Balikesir	Turkey	33050	99883471275	1	2004-11-05 00:00:00
172	BERNICE	WILLIS	BERNICE.WILLIS@sakilacustomer.org	29 Pyongyang Loop		Batman	Batman	Turkey	47753	734780743462	1	2004-07-28 00:00:00
483	VERNON	CHAPA	VERNON.CHAPA@sakilacustomer.org	698 Jelets Boulevard		Denizli	Denizli	Turkey	2596	975185523021	1	2004-10-12 00:00:00
507	EDGAR	RHOADS	EDGAR.RHOADS@sakilacustomer.org	1269 Ipoh Avenue		Eskisehir	Eskisehir	Turkey	54674	402630109080	1	2004-08-09 00:00:00
480	COREY	HAUSER	COREY.HAUSER@sakilacustomer.org	984 Novoterkassk Loop		Gaziantep	Gaziantep	Turkey	28165	435118527255	1	2004-07-13 00:00:00
278	BILLIE	HORTON	BILLIE.HORTON@sakilacustomer.org	457 Tongliao Loop		Bursa	Inegl	Turkey	56254	880756161823	1	2004-08-08 00:00:00
143	LESLIE	GORDON	LESLIE.GORDON@sakilacustomer.org	374 Bat Yam Boulevard		Kilis	Kilis	Turkey	97700	923261616249	1	2004-02-06 00:00:00
124	SHEILA	WELLS	SHEILA.WELLS@sakilacustomer.org	848 Tafuna Manor		Ktahya	Ktahya	Turkey	45142	614935229095	0	2004-04-10 00:00:00
13	KAREN	JACKSON	KAREN.JACKSON@sakilacustomer.org	270 Amroha Parkway		Osmaniye	Osmaniye	Turkey	29610	695479687538	1	2004-01-03 00:00:00
518	GABRIEL	HARDER	GABRIEL.HARDER@sakilacustomer.org	680 A Corua (La Corua) Manor		Sivas	Sivas	Turkey	49806	158326114853	1	2004-06-28 00:00:00
493	BRENT	HARKINS	BRENT.HARKINS@sakilacustomer.org	319 Plock Parkway		Istanbul	Sultanbeyli	Turkey	26101	854259976812	1	2004-08-26 00:00:00
164	JOANN	GARDNER	JOANN.GARDNER@sakilacustomer.org	842 Salzburg Lane		Adana	Tarsus	Turkey	3313	697151428760	1	2004-01-01 00:00:00
566	CASEY	MENA	CASEY.MENA@sakilacustomer.org	539 Hami Way		Tokat	Tokat	Turkey	52196	525518075499	1	2004-08-26 00:00:00
204	ROSEMARY	SCHMIDT	ROSEMARY.SCHMIDT@sakilacustomer.org	1215 Pyongyang Parkway		Usak	Usak	Turkey	25238	646237101779	1	2004-10-02 00:00:00
200	JEANNE	LAWSON	JEANNE.LAWSON@sakilacustomer.org	387 Mwene-Ditu Drive		Ahal	Ashgabat	Turkmenistan	8073	764477681869	1	2004-02-12 00:00:00
105	DAWN	SULLIVAN	DAWN.SULLIVAN@sakilacustomer.org	454 Nakhon Sawan Boulevard		Funafuti	Funafuti	Tuvalu	76383	963887147572	1	2004-12-19 00:00:00
386	TODD	TAN	TODD.TAN@sakilacustomer.org	1793 Meixian Place		Hmelnytskyi	Kamjanets-Podilskyi	Ukraine	33535	619966287415	1	2004-04-21 00:00:00
545	JULIO	NOLAND	JULIO.NOLAND@sakilacustomer.org	182 Nukualofa Drive		Sumy	Konotop	Ukraine	15414	426346224043	1	2004-12-22 00:00:00
131	MONICA	HICKS	MONICA.HICKS@sakilacustomer.org	1752 So Leopoldo Parkway		Taka-Karpatia	Mukateve	Ukraine	14014	252265130067	1	2004-09-14 00:00:00
475	PEDRO	CHESTNUT	PEDRO.CHESTNUT@sakilacustomer.org	421 Yaound Street		Sumy	ostka	Ukraine	11363	726875628268	1	2004-10-28 00:00:00
82	KATHRYN	COLEMAN	KATHRYN.COLEMAN@sakilacustomer.org	927 Baha Blanca Parkway		Krim	Simferopol	Ukraine	9495	821972242086	1	2004-08-23 00:00:00
187	BRITTANY	RILEY	BRITTANY.RILEY@sakilacustomer.org	140 Chiayi Parkway		Sumy	Sumy	Ukraine	38982	855863906434	1	2004-05-31 00:00:00
452	TOM	MILNER	TOM.MILNER@sakilacustomer.org	535 Ahmadnagar Manor		Abu Dhabi	Abu Dhabi	United Arab Emirates	41136	985109775584	1	2004-09-28 00:00:00
98	LILLIAN	GRIFFIN	LILLIAN.GRIFFIN@sakilacustomer.org	669 Firozabad Loop		Abu Dhabi	al-Ayn	United Arab Emirates	92265	412903167998	1	2004-05-30 00:00:00
292	MISTY	LAMBERT	MISTY.LAMBERT@sakilacustomer.org	1192 Tongliao Street		Sharja	Sharja	United Arab Emirates	19065	350970907017	1	2004-03-09 00:00:00
85	ANNE	POWELL	ANNE.POWELL@sakilacustomer.org	1557 Ktahya Boulevard		England	Bradford	United Kingdom	88002	720998247660	1	2004-12-13 00:00:00
142	APRIL	BURNS	APRIL.BURNS@sakilacustomer.org	483 Ljubertsy Parkway		Scotland	Dundee	United Kingdom	60562	581174211853	1	2004-04-27 00:00:00
252	MATTIE	HOFFMAN	MATTIE.HOFFMAN@sakilacustomer.org	1497 Yuzhou Drive		England	London	United Kingdom	3433	246810237916	1	2004-07-14 00:00:00
512	CECIL	VINES	CECIL.VINES@sakilacustomer.org	548 Uruapan Street		Ontario	London	United Kingdom	35653	879347453467	1	2004-06-25 00:00:00
583	MARSHALL	THORN	MARSHALL.THORN@sakilacustomer.org	1584 Ljubertsy Lane		England	Southampton	United Kingdom	22954	285710089439	1	2004-06-27 00:00:00
16	SANDRA	MARTIN	SANDRA.MARTIN@sakilacustomer.org	360 Toulouse Parkway		England	Southend-on-Sea	United Kingdom	54308	949312333307	0	2004-05-29 00:00:00
556	ARMANDO	GRUBER	ARMANDO.GRUBER@sakilacustomer.org	869 Shikarpur Way		England	Southport	United Kingdom	57380	590764256785	1	2004-09-28 00:00:00
477	DAN	PAINE	DAN.PAINE@sakilacustomer.org	808 Naala-Porto Parkway		England	Stockport	United Kingdom	41060	553452430707	1	2004-03-19 00:00:00
497	GILBERT	SLEDGE	GILBERT.SLEDGE@sakilacustomer.org	1515 Korla Way		England	York	United Kingdom	57197	959467760895	1	2004-09-17 00:00:00
479	ZACHARY	HITE	ZACHARY.HITE@sakilacustomer.org	98 Pyongyang Boulevard		Ohio	Akron	United States	88749	191958435142	1	2004-08-13 00:00:00
305	RICHARD	MCCRARY	RICHARD.MCCRARY@sakilacustomer.org	913 Coacalco de Berriozbal Loop		Texas	Arlington	United States	42141	262088367001	1	2004-01-28 00:00:00
96	DIANA	ALEXANDER	DIANA.ALEXANDER@sakilacustomer.org	1308 Arecibo Way		Georgia	Augusta-Richmond County	United States	30695	6171054059	1	2004-10-31 00:00:00
330	SCOTT	SHELLEY	SCOTT.SHELLEY@sakilacustomer.org	587 Benguela Manor		Illinois	Aurora	United States	91590	165450987037	1	2004-09-05 00:00:00
537	CLINTON	BUFORD	CLINTON.BUFORD@sakilacustomer.org	43 Vilnius Manor		Colorado	Aurora	United States	79814	484500282381	1	2004-01-22 00:00:00
212	WILMA	RICHARDS	WILMA.RICHARDS@sakilacustomer.org	660 Jedda Boulevard		Washington	Bellevue	United States	25053	168758068397	1	2004-10-15 00:00:00
149	VALERIE	BLACK	VALERIE.BLACK@sakilacustomer.org	782 Mosul Street		Massachusetts	Brockton	United States	25545	885899703621	1	2004-01-23 00:00:00
526	KARL	SEAL	KARL.SEAL@sakilacustomer.org	1427 Tabuk Place		Florida	Cape Coral	United States	31342	214756839122	1	2004-08-17 00:00:00
14	BETTY	WHITE	BETTY.WHITE@sakilacustomer.org	770 Bydgoszcz Avenue		California	Citrus Heights	United States	16266	517338314235	1	2004-05-21 00:00:00
140	EVA	RAMOS	EVA.RAMOS@sakilacustomer.org	1666 Beni-Mellal Place		Tennessee	Clarksville	United States	13377	9099941466	1	2004-01-25 00:00:00
182	RENEE	LANE	RENEE.LANE@sakilacustomer.org	533 al-Ayn Boulevard		California	Compton	United States	8862	662227486184	1	2004-01-14 00:00:00
400	BRYAN	HARDISON	BRYAN.HARDISON@sakilacustomer.org	530 Lausanne Lane		Texas	Dallas	United States	11067	775235029633	1	2004-05-28 00:00:00
294	SHELLY	WATTS	SHELLY.WATTS@sakilacustomer.org	32 Pudukkottai Lane		Ohio	Dayton	United States	38834	967274728547	1	2004-12-22 00:00:00
420	JACOB	LANCE	JACOB.LANCE@sakilacustomer.org	1866 al-Qatif Avenue		California	El Monte	United States	89420	546793516940	1	2004-08-26 00:00:00
51	ALICE	STEWART	ALICE.STEWART@sakilacustomer.org	1135 Izumisano Parkway		California	Fontana	United States	48150	171822533480	1	2004-07-04 00:00:00
593	RENE	MCALISTER	RENE.MCALISTER@sakilacustomer.org	1895 Zhezqazghan Drive		California	Garden Grove	United States	36693	137809746111	1	2004-12-21 00:00:00
561	IAN	STILL	IAN.STILL@sakilacustomer.org	1894 Boa Vista Way		Texas	Garland	United States	77464	239357986667	1	2004-06-14 00:00:00
118	KIM	CRUZ	KIM.CRUZ@sakilacustomer.org	333 Goinia Way		Texas	Grand Prairie	United States	78625	909029256431	1	2004-06-19 00:00:00
158	VERONICA	STONE	VERONICA.STONE@sakilacustomer.org	369 Papeete Way		North Carolina	Greensboro	United States	66639	170117068815	1	2004-06-13 00:00:00
504	NATHANIEL	ADAM	NATHANIEL.ADAM@sakilacustomer.org	786 Matsue Way		Illinois	Joliet	United States	37469	111177206479	1	2004-01-09 00:00:00
308	THOMAS	GRIGSBY	THOMAS.GRIGSBY@sakilacustomer.org	1191 Sungai Petani Boulevard		Missouri	Kansas City	United States	9668	983259819766	1	2004-03-17 00:00:00
112	ROSA	REYNOLDS	ROSA.REYNOLDS@sakilacustomer.org	793 Cam Ranh Avenue		California	Lancaster	United States	87057	824370924746	1	2004-11-07 00:00:00
63	ASHLEY	RICHARDSON	ASHLEY.RICHARDSON@sakilacustomer.org	1214 Hanoi Way		Nebraska	Lincoln	United States	67055	491001136577	1	2004-01-27 00:00:00
382	VICTOR	BARKLEY	VICTOR.BARKLEY@sakilacustomer.org	401 Sucre Boulevard		New Hampshire	Manchester	United States	25007	486395999608	1	2004-11-17 00:00:00
181	ANA	BRADLEY	ANA.BRADLEY@sakilacustomer.org	682 Garden Grove Place		Tennessee	Memphis	United States	67497	72136330362	1	2004-03-08 00:00:00
275	CAROLE	BARNETT	CAROLE.BARNETT@sakilacustomer.org	1980 Kamjanets-Podilskyi Street		Illinois	Peoria	United States	89502	874337098891	1	2004-07-05 00:00:00
291	TONI	HOLT	TONI.HOLT@sakilacustomer.org	1936 Cuman Avenue		Virginia	Roanoke	United States	61195	976798660411	1	2004-12-09 00:00:00
457	BILL	GAVIN	BILL.GAVIN@sakilacustomer.org	1485 Bratislava Place		Illinois	Rockford	United States	83183	924663855568	1	2004-01-06 00:00:00
62	JOAN	COOPER	JOAN.COOPER@sakilacustomer.org	1717 Guadalajara Lane		Missouri	Saint Louis	United States	85505	914090181665	1	2004-12-13 00:00:00
269	CASSANDRA	WALTERS	CASSANDRA.WALTERS@sakilacustomer.org	920 Kumbakonam Loop		California	Salinas	United States	75090	685010736240	1	2004-11-03 00:00:00
146	JAMIE	RICE	JAMIE.RICE@sakilacustomer.org	879 Newcastle Way		Michigan	Sterling Heights	United States	90732	206841104594	1	2004-01-13 00:00:00
214	KRISTIN	JOHNSTON	KRISTIN.JOHNSTON@sakilacustomer.org	226 Brest Manor		California	Sunnyvale	United States	2299	785881412500	1	2004-07-26 00:00:00
248	CAROLINE	BOWMAN	CAROLINE.BOWMAN@sakilacustomer.org	1309 Weifang Street		Florida	Tallahassee	United States	57338	435785045362	1	2004-03-20 00:00:00
276	BRANDY	GRAVES	BRANDY.GRAVES@sakilacustomer.org	1944 Bamenda Way		Michigan	Warren	United States	24645	75975221996	1	2004-07-06 00:00:00
568	ALBERTO	HENNING	ALBERTO.HENNING@sakilacustomer.org	502 Mandi Bahauddin Parkway		Anzotegui	Barcelona	Venezuela	15992	618156722572	1	2004-08-18 00:00:00
111	CARMEN	OWENS	CARMEN.OWENS@sakilacustomer.org	1378 Alvorada Avenue		Distrito Federal	Caracas	Venezuela	75834	272234298332	1	2004-07-19 00:00:00
113	CINDY	FISHER	CINDY.FISHER@sakilacustomer.org	1079 Tel Aviv-Jaffa Boulevard		Sucre	Cuman	Venezuela	10885	358178933857	1	2004-08-14 00:00:00
453	CALVIN	MARTEL	CALVIN.MARTEL@sakilacustomer.org	138 Caracas Boulevard		Zulia	Maracabo	Venezuela	16790	974433019532	1	2004-02-20 00:00:00
174	YVONNE	WATKINS	YVONNE.WATKINS@sakilacustomer.org	1848 Salala Boulevard		Miranda	Ocumare del Tuy	Venezuela	25220	48265851133	1	2004-04-02 00:00:00
539	MATHEW	BOLIN	MATHEW.BOLIN@sakilacustomer.org	163 Augusta-Richmond County Loop		Carabobo	Valencia	Venezuela	33030	754579047924	1	2004-05-12 00:00:00
290	KRISTINA	CHAMBERS	KRISTINA.CHAMBERS@sakilacustomer.org	544 Tarsus Boulevard		Gurico	Valle de la Pascua	Venezuela	53145	892523334	1	2004-07-04 00:00:00
532	NEIL	RENNER	NEIL.RENNER@sakilacustomer.org	1817 Livorno Way		Khanh Hoa	Cam Ranh	Vietnam	79401	478380208348	1	2004-12-05 00:00:00
199	BETH	FRANKLIN	BETH.FRANKLIN@sakilacustomer.org	1149 A Corua (La Corua) Boulevard		Haiphong	Haiphong	Vietnam	95824	470884141195	1	2004-02-29 00:00:00
340	PATRICK	NEWSOM	PATRICK.NEWSOM@sakilacustomer.org	68 Ponce Parkway		Hanoi	Hanoi	Vietnam	85926	870635127812	1	2004-08-19 00:00:00
472	GREG	ROBINS	GREG.ROBINS@sakilacustomer.org	1786 Salinas Place		Nam Ha	Nam Dinh	Vietnam	66546	206060652238	1	2004-10-13 00:00:00
520	MITCHELL	WESTMORELAND	MITCHELL.WESTMORELAND@sakilacustomer.org	617 Klerksdorp Place		Khanh Hoa	Nha Trang	Vietnam	94707	574973479129	1	2004-06-15 00:00:00
523	HARVEY	GUAJARDO	HARVEY.GUAJARDO@sakilacustomer.org	600 Purnea (Purnia) Avenue		Nghe An	Vinh	Vietnam	18043	638409958875	1	2004-09-03 00:00:00
406	NATHAN	RUNYON	NATHAN.RUNYON@sakilacustomer.org	264 Bhimavaram Manor		St Thomas	Charlotte Amalie	Virgin Islands, U.S.	54749	302526949177	0	2004-11-09 00:00:00
210	ELLA	OLIVER	ELLA.OLIVER@sakilacustomer.org	751 Lima Loop		Aden	Aden	Yemen	99405	756460337785	1	2004-10-29 00:00:00
470	GORDON	ALLARD	GORDON.ALLARD@sakilacustomer.org	434 Ourense (Orense) Manor		Hodeida	Hodeida	Yemen	14122	562370137426	1	2004-05-18 00:00:00
303	WILLIAM	SATTERFIELD	WILLIAM.SATTERFIELD@sakilacustomer.org	687 Alessandria Parkway		Sanaa	Sanaa	Yemen	57587	407218522294	1	2004-04-22 00:00:00
213	GINA	WILLIAMSON	GINA.WILLIAMSON@sakilacustomer.org	1001 Miyakonojo Lane		Taizz	Taizz	Yemen	67924	584316724815	1	2004-08-02 00:00:00
553	MAX	PITT	MAX.PITT@sakilacustomer.org	1917 Kumbakonam Parkway		Vojvodina	Novi Sad	Yugoslavia	11892	698182547686	1	2004-02-09 00:00:00
438	BARRY	LOVELACE	BARRY.LOVELACE@sakilacustomer.org	1836 Korla Parkway		Copperbelt	Kitwe	Zambia	55405	689681677428	1	2004-09-24 00:00:00
